College,Private,Apps,Top10perc,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Top10perc_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Private_encoded_scaled,Accept_Rate_scaled
Bethel College KS,Yes,202,19,101,8540,3580,500,1400,61.0,8.8,32,8324,56.0,4.403248400819824,4.394249799363181,5.847461184501282,62.14827527257376,9.521846755027648,9.588655932737819,36487.79557571775,4.543754244363683,3.4965075614664802,1.830040482745487,0.9108910891089109,Medium,1,1,-2.1032305933244038,-0.3392340437249904,-0.7160770609235252,-0.3706970294107873,-0.2291946039516519,0.31220519615957604,-0.1356944211524122,-1.3997522503124076,0.7990089285165864,-0.02906368632803433,0.6125530498969481,1.1153271407249636
Bethel College,Yes,502,11,74,6200,2900,600,800,63.0,11.7,13,7623,35.0,5.001856969534135,3.3105556040601205,5.3641404902511685,55.3796785034593,9.932527964405688,8.650998387185288,19527.97071250106,5.7185622678208565,2.6390573296152584,1.8293666369910715,0.7649402390438247,Low,0,1,-1.1420185183626765,-1.0845174670653988,-0.8874268200608982,-1.097420398630377,0.4496014388117547,-0.8317407990918487,-1.199238322126377,-0.5696679334896119,-0.601645107695158,-0.26669579069769817,0.6125530498969481,0.12252653810695363
Bethune Cookman College,Yes,1646,12,82,5188,3396,650,2500,48.0,13.8,9,6817,58.0,5.7254351371727585,3.473099970406587,5.522005981375474,51.92273170632895,10.115893212874479,10.602060391825573,9585.43164275563,6.499091684336911,2.302585092994046,1.8284629716375798,0.6986634264884569,Low,0,1,0.019862731360734933,-0.9727316677869278,-0.8314593967701944,-1.468582119341377,0.7526774067369608,1.5485627320659785,-1.8227310098814986,-0.018169123018266124,-1.1512760702749985,-0.585373912788788,0.6125530498969481,-0.3283078312388014
Birmingham-Southern College,Yes,805,67,207,11660,4325,400,900,74.0,14.0,34,8649,72.0,5.297116229474374,7.554264232658702,7.020803914815234,69.48366925313611,9.032160306951633,8.845130755470747,35306.31811651647,6.570928155621265,3.5553480614894135,1.8303239577300763,0.7304347826086957,Medium,1,1,-0.6679077542812667,1.8339863950842885,-0.30009653988082174,0.4168816091088187,-1.0385747644227592,-0.5948985251698033,-0.20978440474634713,0.03258838544133381,0.8951255085680089,0.07090393487116542,0.6125530498969481,-0.11218972375194472
Blackburn College,Yes,500,25,27,6500,2700,500,1000,76.0,14.3,53,8377,51.0,4.9993175453743435,4.998323204843082,3.8958537929413795,56.33234890777298,9.521846755027648,9.020229620808045,31904.737047146835,6.677938744973604,3.9889840465642745,1.8300878662695956,0.672,Low,0,1,-1.146096183289999,0.07620224590010687,-1.4079726500278762,-0.9951351141622933,-0.2291946039516519,-0.38127720177114266,-0.4230962065588109,0.10819887684225446,1.6034744834472257,-0.012353858488955588,0.6125530498969481,-0.5096802992566043
Bloomsburg Univ. of Pennsylvania,No,6773,15,946,7844,2948,500,1680,75.0,18.0,19,7041,75.0,6.509629677685815,3.9068791807486942,9.79776775667034,60.27819639370136,9.521846755027648,9.902636455515575,23848.004199077237,7.933046353551151,2.995732273553991,1.8287300666501192,0.4470692455337369,Low,0,0,1.2790783538152775,-0.6744109272506593,0.6844093815412561,-0.5714816336528199,-0.2291946039516519,0.6952627029457149,-0.9283307329438812,0.995020485992735,-0.019012808716357025,-0.49118269843375684,-1.6325116659989423,-2.039725437615475
Bluefield College,Yes,377,15,129,7150,4350,450,1500,61.0,17.8,3,6259,53.0,4.8178151361759465,3.9068791807486942,6.238243978582528,58.30154135948332,9.28888019207096,9.706971680718645,22941.155750332633,7.867941719783123,1.3862943611198906,1.827734518091229,0.9496021220159151,Low,0,1,-1.4375425749292852,-0.6744109272506593,-0.5775343946618573,-0.7837089911468502,-0.6142542984789047,0.4565508868862346,-0.9851988400469104,0.9490194931800552,-2.6480466865381658,-0.842263487325053,0.6125530498969481,1.3786509704998542
Bluffton College,Yes,692,20,81,9900,3990,400,900,76.0,13.3,19,9073,58.0,5.203648601302708,4.503953018570464,5.503052191233586,65.53163740313774,9.032160306951633,8.845130755470747,26700.255016237883,6.317705088840353,2.995732273553991,1.8306700008768693,0.7427745664739884,Medium,1,1,-0.8179928307605433,-0.2637884142137955,-0.8381790084362992,-0.007435867506012867,-1.0385747644227592,-0.5948985251698033,-0.7494672137091747,-0.14633148248231995,-0.019012808716357025,0.19293625552656662,0.6125530498969481,-0.02825088508005347
Boston University,Yes,20192,45,3113,18420,6810,475,1025,80.0,11.9,16,16836,72.0,7.062292863085528,6.444128361382583,12.285570112829337,81.77999765122284,9.408035387971328,9.061464438196342,37693.39301184987,5.7951254207427985,2.833213344056216,1.8344187077230751,0.6441660063391442,High,2,1,2.1665139084615825,1.0705183742130722,1.566400034084339,1.7371004827258412,-0.41730816701513446,-0.3309705579009971,-0.060091883356808096,-0.5155706927336406,-0.28448920152158647,1.5149199449563813,0.6125530498969481,-0.699015309415438
Bowdoin College,Yes,3356,76,8,19030,5885,1495,875,93.0,11.2,52,20447,96.0,6.13044782707892,7.930041098020671,2.308497469215169,82.73190363366841,12.140440908448898,8.798544673254346,58795.90038007271,5.524891958048329,3.970291913552122,1.8353600072835947,0.3036352800953516,High,2,1,0.6702093992787636,2.092417481864056,-1.9707317600173162,1.839303693574466,4.09895898173997,-0.6517337337581389,1.2632379969775114,-0.7065095991630403,1.5729406861767377,1.8468697924441353,0.6125530498969481,-3.0154054508501797
Bowling Green State University,No,9251,14,1213,7452,3352,600,1700,81.0,21.1,14,6918,67.0,6.67188130954874,3.7701053698334652,10.293129355023735,59.17652798352119,9.932527964405688,9.923163850665636,48228.57254567277,8.908688910517377,2.70805020110221,1.828585053776399,0.7926710625878284,Low,0,0,1.5396129266227716,-0.7684736752694478,0.8600279544133582,-0.6897643746874383,0.4496014388117547,0.720306207993199,0.6005650532112241,1.6843804232693957,-0.488944521318963,-0.5423215742328643,-1.6325116659989423,0.3111597547912219
Bradford College,Yes,443,5,42,14080,6270,500,900,57.0,10.2,21,15387,46.0,4.921970749198113,1.9915605610941627,4.521331117999545,74.32246231345991,9.521846755027648,8.845130755470747,36487.79557571775,5.1271455060426065,3.091042453358316,1.8339479811612431,0.744920993227991,Medium,1,1,-1.2702953316648333,-1.9916231295773121,-1.1862246672296413,0.9364079032146706,-0.2291946039516519,-0.5948985251698033,-0.1356944211524122,-0.9875453814266576,0.13667737956055104,1.348917944145591,0.6125530498969481,-0.013650259089188311
Bradley University,Yes,3767,30,643,10870,4440,2000,1522,75.0,14.4,21,7671,85.0,6.194172221649912,5.42374736044689,9.05218016967608,67.76200097846406,12.900592897029865,9.732018246515342,37693.39301184987,6.713414378219178,3.091042453358316,1.8294157892414,0.9062914786302098,Medium,1,1,0.7725344589798313,0.3687770077049723,0.4200791863579125,0.23203139392723884,5.355379168407231,0.4871077983874889,-0.060091883356808096,0.1332649014169342,0.13667737956055104,-0.24936222050965934,0.6125530498969481,1.0840392376190466
Brandeis University,Yes,4186,48,62,19380,6750,410,1000,90.0,9.8,24,17150,84.0,6.251880396433773,6.616537712685065,5.095780071709902,83.26905466826783,9.085658207449177,9.020229620808045,60412.08392299406,4.963829722627874,3.2188758248682006,1.8345125500731136,0.65527950310559,High,2,1,0.8651990102831763,1.1890885687490678,-0.9825675695179338,1.896975944257963,-0.9501505503982629,-0.38127720177114266,1.3645882269351624,-1.102939443941877,0.34549454598816776,1.5480135052741835,0.6125530498969481,-0.6234180362101066
Brenau University,Yes,367,12,479,9592,5879,500,700,71.0,13.7,12,5935,49.0,4.800339346858235,3.473099970406587,8.50239798902115,64.79352755874199,9.521846755027648,8.432948842240108,36487.79557571775,6.463021636404172,2.5649493574615367,1.8272637865483887,0.7465940054495913,Medium,1,1,-1.4656042175278037,-0.9727316677869278,0.2251671013717651,-0.0866844460919116,-0.2291946039516519,-1.09776212520345,-0.1356944211524122,-0.043655143285563025,-0.7227012651918747,-1.0082672446913603,0.6125530498969481,-0.0022699379670338736
Brewton-Parker College,Yes,1436,10,822,4371,2370,500,2000,62.0,12.6,10,4900,18.0,5.645414817337446,3.13661398758166,9.523148318843246,48.79205439943687,9.521846755027648,10.2068887785124,18727.219793357373,6.059240608651982,2.3978952727983707,1.8254494469720228,0.8551532033426184,Low,0,1,-0.10862941139826779,-1.204141438433242,0.5870496469262879,-1.8047132906922128,-0.2291946039516519,1.066451766681205,-1.2494530951634284,-0.32895477682173246,-0.9955858819980911,-1.6480951708121516,0.6125530498969481,0.7361816506318815
Briar Cliff College,Yes,392,16,430,10260,3597,600,1500,39.0,13.1,26,8355,58.0,4.843117574658335,4.037027549018027,8.304871936706503,66.37548571069033,9.932527964405688,9.706971680718645,22055.92836451695,6.2444098482081,3.295836866004329,1.830068253920088,0.8954081632653061,Medium,1,1,-1.3969133379514647,-0.5849046607537621,0.15513897741571556,0.08316552390396748,0.4496014388117547,0.4565508868862346,-1.0407110988557453,-0.1981197138629203,0.47121122188858366,-0.019270165157907596,0.6125530498969481,1.0100077259975677
Bridgewater College,Yes,838,22,55,10265,4725,560,875,75.0,13.2,24,8655,82.0,5.321770128085581,4.711661371580558,4.916716852121458,66.38706781336337,9.775985740382358,8.798544673254346,28713.47007719424,6.281111475406707,3.2188758248682006,1.830329036300925,0.8031026252983293,Medium,1,1,-0.628319906264202,-0.12094221917214974,-1.0460501389834256,0.084409058563265,0.19086001172443917,-0.6517337337581389,-0.6232192944825511,-0.17218743851993448,0.34549454598816776,0.072694895888684,0.6125530498969481,0.3821183120083568
Brigham Young University at Provo,Yes,7365,48,1253,2340,3580,860,1220,76.0,20.5,40,7916,33.0,6.553598207695971,6.616537712685065,10.358677405620723,38.815861763239376,10.772309956213533,9.354448270419068,31904.737047146835,8.724454746820534,3.713572066704308,1.8296594717698484,0.73346911065852,Low,0,1,1.3496805539388923,1.1890885687490678,0.8832664435062872,-2.87582633994978,1.837638387681267,0.026470901546871033,-0.4230962065588109,1.554206057028963,1.1535860970634626,-0.16342743253500772,0.6125530498969481,-0.09154933203745326
Brown University,Yes,12586,87,349,19528,5926,720,1100,99.0,7.6,39,20440,97.0,6.82851425733085,8.346753143539743,7.928772412535089,83.49427589879922,10.352965381521104,9.179807776613403,65424.30531235642,4.014244328376819,3.6888794541139363,1.8353584343325096,0.2573494358811378,High,2,1,1.7911253315794537,2.379000709104455,0.021801912305271596,1.9211572534797512,1.14452306768254,-0.18659120673062196,1.6789026453905742,-1.773888167063639,1.113250452842285,1.846315090312397,0.6125530498969481,-3.330255374698259
Bryn Mawr College,Yes,1465,71,16,18165,6750,500,1200,100.0,12.3,49,17449,89.0,5.657186644050265,7.725641992713932,3.189589363197824,81.37592958680628,9.521846755027648,9.326478591460091,65424.30531235642,5.946766112810337,3.912023005428146,1.8345994788088238,0.552901023890785,High,2,1,-0.08972687212285937,1.9518471386888567,-1.658361763019646,1.6937169402895762,-0.2291946039516519,-0.007652219826546156,1.6789026453905742,-0.4084259016153431,1.4777578075468099,1.578668975404604,0.6125530498969481,-1.3198265587657974
Bucknell University,Yes,6548,49,31,18550,4750,800,1200,95.0,14.2,36,13675,93.0,6.491826459702461,6.672223466972194,4.088499054429789,81.98457997408211,10.600467571293109,9.326478591460091,60412.08392299406,6.642366463951214,3.6109179126442243,1.833295187614645,0.5823152107513745,High,2,1,1.250490944624776,1.2273850455284772,-1.3396748933878242,1.759065856055431,1.5536080298286021,-0.007652219826546156,1.3645882269351624,0.0830645638304953,0.9858994490492295,1.1187099133306053,0.6125530498969481,-1.1197426097672865
Buena Vista College,Yes,860,32,442,13306,3797,450,950,62.0,8.8,10,6333,78.0,5.337634238870248,5.579161020314319,8.355052588454994,72.83877752227743,9.28888019207096,8.934814419422105,24776.67217560797,4.543754244363683,2.3978952727983707,1.827836789883678,0.8,Medium,1,1,-0.602846206685355,0.4756588429698257,0.1729293238518454,0.7771092410121854,-0.6142542984789047,-0.4854840926797661,-0.8700943318940553,-1.3997522503124076,-0.9955858819980911,-0.806197279148967,0.6125530498969481,0.36101334232503157
Butler University,Yes,2362,40,148,13130,4650,500,1600,77.0,10.9,29,9511,83.0,5.933384656644335,6.136729256270157,6.461855176672539,72.49353301911205,9.521846755027648,9.818197568716489,37693.39301184987,5.4070741342458755,3.4011973816621555,1.8310022168287299,0.8624047417442845,Medium,1,1,0.35377640975641345,0.8591123720558882,-0.4982584079537135,0.7400414030092266,-0.2291946039516519,0.5922469197789686,-0.060091883356808096,-0.7897561601567338,0.643318740239679,0.3100924077001191,0.6125530498969481,0.7855087473351297
Cabrini College,Yes,599,8,446,10518,6250,300,300,59.0,16.5,36,7117,71.0,5.113500288038837,2.745595669002206,8.37150683018709,66.96834812358976,8.421257384519414,7.098520195952676,31904.737047146835,7.437601218528677,3.6109179126442243,1.8288177302763933,0.8247078464106845,Medium,1,1,-0.9627479374787369,-1.4730544512765091,0.1787627805838344,0.14681933353138032,-2.048308048513365,-2.7257704669587155,-0.4230962065588109,0.6449537276656453,0.9858994490492295,-0.46026806871072845,0.6125530498969481,0.5290833795668957
Caldwell College,Yes,1011,17,868,8900,4600,425,1000,87.0,13.9,25,7922,55.0,5.435988261101466,4.161257057510804,9.629124256181528,63.0764372352674,9.163811386971217,9.020229620808045,58795.90038007271,6.535060186288381,3.258096538021482,1.8296652933241209,0.5974282888229476,Medium,1,1,-0.444914832611055,-0.4994689411839057,0.6246208735534577,-0.27104314076609054,-0.8209747620312199,-0.38127720177114266,1.2632379969775114,0.007245147886748601,0.4095619963667674,-0.1613744579731098,0.6125530498969481,-1.0169390083481804
California Lutheran University,Yes,563,23,432,12950,5300,612,576,72.0,12.4,17,8985,60.0,5.0744933757078226,4.810280968585637,8.31332232112181,72.13728284920492,9.977716864781915,8.118419086483105,29754.174387837,5.984374989392641,2.8903717578961645,1.8306002562935721,0.43872113676731794,Medium,1,1,-1.0253830501368706,-0.053119072030679164,0.1581348585178636,0.7017919204959063,0.524292089495936,-1.4814896984440749,-0.5579571392876599,-0.3818525909118415,-0.1911203270674524,0.16834078692165713,0.6125530498969481,-2.0965117284135446
California Polytechnic-San Luis,No,7811,47,1404,7380,4877,612,2091,72.0,19.8,13,8453,59.0,6.584288669678092,6.559981966494515,10.590229188136195,58.97006786670683,9.977716864781915,10.285166043929445,37693.39301184987,8.50684170511004,2.6390573296152584,1.8301550113244867,0.4886698246063244,Low,0,0,1.39896157693983,1.1501937769220463,0.9653575739583252,-0.7119313609652208,0.524292089495936,1.161950346858785,-0.060091883356808096,1.4004471709358843,-0.601645107695158,0.011324884884015073,-1.6325116659989423,-1.7567460650794124
California State University at Fresno,No,4540,5,1254,7706,4368,600,1926,90.0,21.2,8,7268,61.0,6.295999715924064,1.9915605610941627,10.360291814533904,59.89457790356776,9.932527964405688,10.140764294377544,49659.49561114865,8.939195352381942,2.1972245773362196,1.828987692106064,0.7255506607929515,Low,0,0,0.9360433396990516,-1.9916231295773121,0.88383879346298,-0.6126695683392136,0.4496014388117547,0.9857796287851013,0.6902976719925955,1.7059353653945974,-1.3233835886260938,-0.40033092882002924,-1.6325116659989423,-0.14541295664005874
Calvin College,Yes,1784,29,136,10230,3710,400,1210,75.0,14.8,41,7786,81.0,5.7722657338691254,5.343132544941852,6.323883301839085,66.30591510899265,9.032160306951633,9.340516938034417,37693.39301184987,6.854368826497129,3.7376696182833684,1.8295316434354414,0.8475336322869955,Medium,1,1,0.09506067768965541,0.3133361961439693,-0.5471730267600209,0.07569594286834247,-1.0385747644227592,0.009474619732120822,-0.060091883356808096,0.23285911133526874,1.1929497028195202,-0.20850617036806604,0.6125530498969481,0.6843510875872699
Campbell University,Yes,2087,20,1204,7550,2790,600,500,77.0,21.8,34,3739,63.0,5.86272850728117,4.503953018570464,10.278112931695512,59.455448029847254,9.932527964405688,7.892981014082466,33014.976620545895,9.121072041543444,3.5553480614894135,1.8225461329650636,0.6415908001916627,Low,0,1,0.24032072688163889,-0.2637884142137955,0.8547042417087158,-0.6598175891537094,0.4496014388117547,-1.7565250579131293,-0.35347352257287784,1.8344440104278008,0.8951255085680089,-2.671950574810418,0.6125530498969481,-0.7165326189339857
Campbellsville College,Yes,848,25,184,6060,3070,600,1300,62.0,17.7,13,5391,49.0,5.3290358026203455,4.998323204843082,6.822464945185894,54.92471584197963,9.932527964405688,9.462240306916735,22055.92836451695,7.8352827233238855,2.6390573296152584,1.826377151627975,0.6922169811320755,Low,0,1,-0.6166530934911117,0.07620224590010687,-0.3704128641720285,-1.1462683370580748,0.4496014388117547,0.15797762173098692,-1.0407110988557453,0.9259436201670271,-0.601645107695158,-1.3209395744714785,0.6125530498969481,-0.37215844829040096
Canisius College,Yes,2853,16,434,10750,5340,400,1130,90.0,14.6,26,7972,64.0,6.039971333459322,4.037027549018027,8.321737522464128,67.49336009154268,9.032160306951633,9.225063390935018,52599.33115919693,6.784079410208037,3.295836866004329,1.8297135432056435,0.768664563617245,Medium,1,1,0.5249273189467978,-0.5849046607537621,0.16111826630539056,0.20318825005073013,-1.0385747644227592,-0.13137917435120128,0.8746535950171559,0.18319470580243435,0.47121122188858366,-0.14435910867888582,0.6125530498969481,0.1478604890855732
Capital University,Yes,1747,34,960,13050,4000,500,800,64.0,12.1,27,9557,83.0,5.760101393344818,5.727506810854239,9.826702372878486,72.33559828210228,9.521846755027648,8.650998387185288,24776.67217560797,5.8711895619635985,3.332204510175204,1.8310357385538927,0.7910704064109902,Medium,1,1,0.07552786174446444,0.5776799288914052,0.6946674556874309,0.7230844371695309,-0.2291946039516519,-0.8317407990918487,-0.8700943318940553,-0.4618260387652622,0.5306181538634841,0.3219138639315185,0.6125530498969481,0.30027162076363334
